system:index,cc,country,fpop_rate,p2000,p2000_a_1,p2000_a_2,p2000_a_3,p2000_f,p2000_f_1,p2000_f_2,p2000_f_3,p2000_nf_1,p2000_nf_2,p2000_nf_3,pdelt,pdelt_a_1,pdelt_a_2,pdelt_a_3,pdelt_f,pdelt_f_1,pdelt_f_2,pdelt_f_3,pdelt_nf_1,pdelt_nf_2,pdelt_nf_3,region,.geo
0000000000000000001e,WZ,Swaziland,8.30438778457594,1179715.818001315,632684.8794729689,386949.53438604006,160081.4041423062,384.67146683484316,142.02562434226274,242.6458424925804,0.0,632542.8538486266,386706.8885435475,160081.4041423062,251397.02929001476,154438.78620850752,58140.533041208015,38817.71004029922,680.7385312084807,41.71246252104174,639.026068687439,0.0,154397.07374598648,57501.506972520576,38817.71004029922,Africa,
00000000000000000022,MF,Mayotte,0.0,146611.2655289389,22608.366488902575,72280.84680185415,51722.05223818218,0.0,0.0,0.0,0.0,22608.366488902575,72280.84680185415,51722.05223818218,86781.09134401463,11051.414135434718,42915.145431902754,32814.53177667714,0.0,0.0,0.0,0.0,11051.414135434718,42915.145431902754,32814.53177667714,Africa,
00000000000000000094,NG,Niger,3.4353412431456816,1.153410373109883E7,2581333.542231231,4555133.649696152,4397636.539171446,4800.031282637122,1517.5231240515177,2682.4168271064755,600.0913314791287,2579816.0191071793,4552451.232869045,4397036.447839967,8910990.355781078,2060231.9566951292,3524037.9862120175,3326720.4128739326,12739.60820485772,5212.279245438579,7177.6057774141,349.7231820050408,2055019.6774496906,3516860.3804346034,3326370.6896919277,Africa,
00000000000000000095,SU,Sudan,0.4618395547667708,2.8714983307412863E7,4159559.531841932,8361619.742799376,1.6193804032771556E7,262926.6873139183,28621.23233060407,134381.9439812119,99923.51100210234,4130938.299511328,8227237.7988181645,1.6093880521769453E7,1.2301268850573445E7,1547494.1110458074,3111489.4625899815,7642285.276937656,52019.61548048947,13702.391859387099,-6006.056023520564,44323.27964462293,1533791.7191864203,3117495.518613502,7597961.997293033,Africa,
00000000000000000096,LY,Libya,0.0,6237493.047888882,899986.3772942384,1887455.4003411918,3450051.2702534515,0.0,0.0,0.0,0.0,899986.3772942384,1887455.4003411918,3450051.2702534515,1104101.2425448908,242236.8506415981,419749.38596900844,442115.0059342843,0.0,0.0,0.0,0.0,242236.8506415981,419749.38596900844,442115.0059342843,Africa,
00000000000000000097,UU,Koualou Area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Africa,
00000000000000000098,TS,Tunisia,2.41672021054302,1.18682578674284E7,1594120.040363592,4620796.775104716,5653341.051960091,22308.060532382267,8799.695339010166,5778.082767968097,7730.282425404004,1585320.345024582,4615018.692336748,5645610.7695346875,1914788.666592822,291640.20558064495,413976.5178081759,1209171.943204001,8698.053261417419,1280.7535064013919,5800.254375332945,1617.0453796830832,290359.45207424357,408176.2634328429,1207554.897824318,Africa,
000000000000000000a8,EG,Egypt,1.4232440731289442,7.852063068261898E7,1883122.6979952801,1.2423885150017928E7,6.421362283460577E7,193522.15688866997,17524.84649199743,60588.83614614606,115408.47425052649,1865597.8515032828,1.2363296313871782E7,6.409821436035524E7,2.6594178780579194E7,720436.9213123046,4484429.229383126,2.1389312629883762E7,93285.22953673087,16316.265696625898,30686.26400804596,46282.699832059014,704120.6556156786,4453742.96537508,2.1343029930051703E7,Africa,
000000000000000000a9,EG,Bir Tawil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Africa,
000000000000000000aa,SU,Halaib Triangle,0.0,2502.773337809369,2502.773337809369,0.0,0.0,0.0,0.0,0.0,0.0,2502.773337809369,0.0,0.0,2952.704515967518,2952.704515967518,0.0,0.0,0.0,0.0,0.0,0.0,2952.704515967518,0.0,0.0,Africa,
000000000000000000c0,ER,Eritrea,2.391496608080376,3672612.833676973,469619.17546429334,1423570.8327036789,1779422.8255090003,831.4487367908462,64.73970663947894,265.2123718261719,501.4966583251953,469554.43575765385,1423305.6203318527,1778921.3288506751,1761602.3956786767,287684.3975424725,712651.6970358737,761266.3011003304,953.7575564556189,803.2869492104168,142.40187072753906,8.06873651766309,286881.1105932621,712509.2951651461,761258.2323638127,Africa,
000000000000000000c1,ET,Ethiopia,1.4119047067126511,6.717593850799423E7,1.0853167832609652E7,2.6095442985990565E7,3.0227327689394023E7,267996.412501633,40789.234822327584,53384.10732166702,173823.0703576384,1.0812378597787324E7,2.6042058878668897E7,3.0053504619036384E7,3.3368935086192053E7,3853472.824081916,1.4417752267044794E7,1.5097709995065344E7,187958.93296868575,10839.735032018158,128791.63688372681,48327.561052940786,3842633.0890498976,1.4288960630161067E7,1.5049382434012404E7,Africa,
000000000000000000c2,DJ,Djibouti,2.1206033121376713,701885.9710851298,86713.29719975826,191218.89514397387,423953.7787413977,9395.762269865354,1251.5739058897175,2087.599098443985,6056.589265531652,85461.72329386855,189131.2960455299,417897.1894758661,168680.65427981794,62296.01508680761,82275.9133586663,24108.725834344044,4788.39722025741,-360.1616401777959,1805.3175772428513,3343.241283192354,62656.1767269854,80470.59578142344,20765.48455115169,Africa,
000000000000000000c3,SO,Somalia,1.1493222621742163,7472429.355181931,1732213.8003765494,3080769.794576349,2659445.7602290316,186151.83889778287,32828.74369200473,150343.11840007623,2979.9768057019105,1699385.0566845445,2930426.676176273,2656465.7834233297,3442475.9233598923,1143419.099616951,1198233.4193626249,1100823.4043803161,98563.98259155842,25118.475994738652,69963.89549542336,3481.6111013964114,1118300.6236222123,1128269.5238672015,1097341.7932789198,Africa,
000000000000000000c4,OD,South Sudan,1.1251447360090194,6959399.068130573,1292458.7095218601,2720668.8524951288,2946271.506113585,102730.0981385396,25277.125589871797,24038.612473596353,53414.360075071454,1267181.5839319883,2696630.2400215324,2892857.1460385136,5749055.195321953,462979.2416699376,2117989.8849571976,3168086.068694817,95484.05037541859,-6558.290290912759,31052.43641742319,70989.90424890816,469537.53196085035,2086937.4485397744,3097096.1644459087,Africa,
000000000000000000c5,UU,Abyei Area,0.0,1538.2358748820263,1538.2358748820263,0.0,0.0,0.0,0.0,0.0,0.0,1538.2358748820263,0.0,0.0,1702.22850317136,1702.22850317136,0.0,0.0,0.0,0.0,0.0,0.0,1702.22850317136,0.0,0.0,Africa,
000000000000000000c6,KE,Kenya,1.8494097761346688,3.1048638427912697E7,1.1802373678669455E7,1.3531898754373537E7,5714365.994869705,74837.63873011255,41639.190368746546,25242.175470058195,7956.272891307812,1.1760734488300707E7,1.350665657890348E7,5706409.721978397,1.4978084736409465E7,1565311.8793997583,1.004464302940502E7,3368129.8276046864,66767.78187920485,26686.129054936675,35384.40835934435,4697.244464923821,1538625.7503448217,1.0009258621045675E7,3363432.5831397627,Africa,
000000000000000000c7,UG,Uganda,1.3369879390741461,2.3783253059439663E7,5923922.928308616,1.3411838975185357E7,4447491.15594569,26571.943787402008,15783.751937662131,9801.252467902033,986.9393818378448,5908139.176370954,1.3402037722717455E7,4446504.2165638525,1.5319373355360292E7,1525661.8337717773,1.0137042897502849E7,3656668.6240856666,22883.400329210242,3841.2325720828535,17007.486854169474,2034.6809029579163,1521820.6011996944,1.012003541064868E7,3654633.9431827087,Africa,
000000000000000000c8,TZ,Tanzania,1.4830544360353652,3.407309118668006E7,1.383053900392049E7,1.4139234982811766E7,6103317.199947809,202464.0488078394,122122.26693863436,58217.51233801149,22124.26953119355,1.3708416736981856E7,1.4081017470473755E7,6081192.930416616,1.952925373655022E7,2489685.4419493065,1.114590239691344E7,5893665.897687471,172099.30730023142,42545.50714910707,95401.56858538942,34152.23156573492,2447139.9348001992,1.105050082832805E7,5859513.666121735,Africa,
000000000000000000c9,MZ,Mozambique,3.5999473592091964,1.8997685824705914E7,4304260.021430073,7630870.165536749,7062555.637739094,127730.78962232741,48602.3511701376,55905.91827804318,23222.520174146637,4255657.670259936,7574964.247258706,7039333.117564947,1.0106419206663417E7,1919499.6492034092,4285407.375180073,3901512.182279935,244617.96814162075,97684.35478410868,107119.9802703209,39813.63308719116,1821815.2944193005,4178287.394909752,3861698.549192744,Africa,
000000000000000000ca,CN,Comoros,0.0,513123.0667111971,78699.9790572801,168248.28466673108,266174.8029871859,0.0,0.0,0.0,0.0,78699.9790572801,168248.28466673108,266174.8029871859,221374.8118446412,44539.95155698314,82999.00291609873,93835.85737155931,0.0,0.0,0.0,0.0,44539.95155698314,82999.00291609873,93835.85737155931,Africa,
000000000000000000cb,MA,Madagascar,2.523311651665418,1.6546777036757946E7,7041925.227698032,7285634.277213234,2219217.5318466793,250266.69037331294,58053.79836081874,59881.6255779465,132331.26643454772,6983871.429337213,7225752.651635288,2086886.2654121316,8944287.686133325,2113346.6768719703,4799513.530683523,2031427.478577833,341355.01530897565,41318.36687396665,128719.57557926002,171317.07285574896,2072028.3099980038,4670793.955104263,1860110.405722084,Africa,
000000000000000000dc,CV,Cabo Verde,0.0,437867.9398847578,69558.16464091603,296678.6405069759,71631.13473686588,0.0,0.0,0.0,0.0,69558.16464091603,296678.6405069759,71631.13473686588,63010.66269640069,1974.8370771942296,21729.350287454195,39306.47533175226,0.0,0.0,0.0,0.0,1974.8370771942296,21729.350287454195,39306.47533175226,Africa,
000000000000000000de,WI,Western Sahara,12.496464554260426,334416.06565729744,59248.8140416623,238796.03909917825,36371.21251645689,4.546028355136514,4.546028355136514,0.0,0.0,59244.26801330716,238796.03909917825,36371.21251645689,291115.1692070544,41695.36577537059,180408.8646209922,69010.93881069162,49.453496704601186,49.453496704601186,0.0,0.0,41645.912278665994,180408.8646209922,69010.93881069162,Africa,
000000000000000000df,MR,Mauritania,2.0377896459683185,2782571.584711272,978227.6759802393,1129227.8679296593,675116.0408013733,12320.45495806204,1297.859045423677,10999.41307801312,23.18283462524414,976929.8169348156,1118228.4548516462,675092.8579667481,1386415.6449442522,87112.55177810337,665854.3217668636,633448.7713992852,12509.30556739465,1851.821055362169,10604.921569527598,52.56294250488281,85260.7307227412,655249.400197336,633396.2084567803,Africa,
000000000000000000e0,MO,Morocco,2.5441350128629026,3.4431738472703286E7,8028148.232831301,9888289.045528552,1.6515301194343433E7,58202.03649852252,13457.64427317672,30458.154510269444,14286.23771507635,8014690.588558124,9857830.891018283,1.6501014956628356E7,6464929.535971069,688743.7991224744,2005694.9912344594,3770490.7456141356,27802.45717804222,12122.48611499295,13426.765347119157,2253.205715930111,676621.3130074814,1992268.2258873403,3768237.5398982055,Africa,
000000000000000000e1,SP,Spain (Canary Is),0.8784249209617118,1839831.5406042628,220474.1402011575,702129.9729973809,917227.4274057245,9441.947446706903,877.4470262169382,3603.0296749993868,4961.470745490578,219596.69317494056,698526.9433223815,912265.9566602339,476649.3600894038,57643.68206622453,185799.7438691042,233205.93415407508,2148.7563919932154,91.95572496423858,572.1742307337477,1484.6264362952293,57551.72634126029,185227.56963837045,231721.30771777986,Africa,
000000000000000000e2,PO,Portugal (Madeira Is),-36.20546876229343,309917.9885441045,57716.602948343585,118257.54994496943,133943.83565079153,2.096897430045932,2.096897430045932,0.0,0.0,57714.50605091354,118257.54994496943,133943.83565079153,-3054.638551412764,-4301.845659052756,-11358.058896415492,12605.266004055484,0.7482804625642065,0.7482804625642065,0.0,0.0,-4302.59393951532,-11358.058896415492,12605.266004055484,Africa,
000000000000000000e4,SP,Spain (Africa),0.44712610515262496,183607.0585298079,917.9871337106126,10359.187181153193,172329.8842149441,1009.7219031838808,0.0,446.4285098805147,563.2933933033662,917.9871337106126,9912.758671272679,171766.5908216407,39119.95684230298,364.03742627064673,935.0935033021019,37820.82591273023,96.1924082438151,0.0,28.352827333936506,67.83958090987859,364.03742627064673,906.7406759681654,37752.98633182035,Africa,
000000000000000000e8,AG,Algeria,1.1425036300465918,3.8224905331454575E7,6237524.95548583,1.567481511872746E7,1.6312565257241286E7,176182.57434421818,8793.031364896773,45400.12138541529,121989.42159390613,6228731.924120934,1.5629414997342044E7,1.619057583564738E7,1.038029094104037E7,1150208.8898516234,3608719.535353892,5621362.515834855,54661.7646336452,8342.412858533698,49526.51516451259,-3207.163389401087,1141866.4769930898,3559193.0201893793,5624569.679224256,Africa,
000000000000000000e9,ML,Mali,1.361734783368842,1.1383702630396761E7,4911694.844702039,4119899.1043943195,2352108.6813004026,79507.03165878075,39797.68397650681,36288.11714179534,3421.230540478602,4871897.160725532,4083610.987252524,2348687.450759924,6712603.221364958,1428469.7300645083,2762950.410492071,2521183.0808083788,63841.856143954006,9470.046791966353,36140.143077745546,18231.666274242103,1418999.683272542,2726810.2674143254,2502951.4145341367,Africa,
000000000000000000ea,UV,Burkina Faso,8.833032907710939,1.1799960262314163E7,3812347.7565592094,4990374.222437986,2997238.283316967,9832.321909090133,7557.568405558916,2187.115432947874,87.6380705833435,3804790.1881536506,4988187.107005038,2997150.6452463837,6662576.64672943,1312385.1915120282,2585307.1560355173,2764884.299181884,49037.41978486329,16317.217601979431,28533.913190478925,4186.288992404938,1296067.9739100488,2556773.2428450384,2760698.010189479,Africa,
000000000000000000eb,TO,Togo,1.0122733748642017,4867153.370143759,851978.9365899676,1571112.427831844,2444062.0057219476,59967.90117664926,14377.961697976596,38207.5658022187,7382.37367645397,837600.974891991,1532904.8620296253,2436679.6320454935,2401220.261706101,473218.6262895948,507967.0197450903,1420034.6156714156,29948.400403578133,10558.327316017996,18092.481493044208,1297.59159451593,462660.2989735768,489874.5382520461,1418737.0240768997,Africa,
000000000000000000ec,GH,Ghana,3.252819347322918,1.8980094902278263E7,4073463.334044696,6788502.315534066,8118129.252699502,244994.01350100565,61060.89420260103,160530.97572583274,23402.143572571877,4012402.4398420947,6627971.339808234,8094727.10912693,8681003.517513774,2004294.240966487,2120927.0517299683,4555782.224817319,364491.1344461874,124982.68066768788,220340.17018281642,19168.283595683126,1879311.560298799,1900586.8815471518,4536613.941221636,Africa,
000000000000000000ed,IV,Cote d'Ivoire,5.249780133906202,1.6627593283349337E7,6090372.093029048,4805833.138458341,5731388.051861947,5320.801413459287,2819.2201971419668,1507.9371046840195,993.6441116333008,6087552.872831906,4804325.201353657,5730394.407750314,6248010.730574543,2807196.373710357,1574880.9877003012,1865933.3691638838,10496.16233802383,8177.556627466742,1980.5638666659447,338.0418438911438,2799018.8170828903,1572900.4238336352,1865595.3273199927,Africa,
000000000000000000ee,GV,Guinea,1.8415888155888716,8951269.562331531,3535854.3716015746,2805537.1390516143,2609878.0516783423,55817.94276527516,15375.93844227368,35665.683172398814,4776.321150602663,3520478.433159301,2769871.4558792156,2605101.7305277395,3837945.2292003077,1225476.8516180995,1133296.747462031,1479171.6301201775,44073.813700662824,18142.86340000382,16869.134666286816,9061.815634372188,1207333.9882180956,1116427.612795744,1470109.8144858053,Africa,
000000000000000000ef,SG,Senegal,1.0381274159949667,1.0126540969841793E7,1242389.2575408116,2095722.091304061,6788429.620996922,104402.09046511384,14285.906111043501,51050.11584388301,39066.06851018734,1228103.3514297681,2044671.975460178,6749363.552486734,5406249.890621306,835318.6445640952,1232320.8487869832,3338610.3972702282,57862.18734980424,14366.430686806674,27249.571056724177,16246.185606273388,820952.2138772885,1205071.277730259,3322364.211663955,Africa,
000000000000000000f0,GA,"Gambia, The",1.68264558569256,1264207.5899790209,338224.98036796553,391767.38396240654,534215.2256486487,5285.139842654407,2045.4553452572036,2685.4404204926072,554.2440769045961,336179.52502270835,389081.94354191393,533660.9815717441,782217.512670152,162783.86243144484,213585.28028754483,405848.36995116237,5502.477496419743,2478.969192096195,2701.95633331061,321.5519710129382,160304.89323934863,210883.32395423422,405526.8179801494,Africa,
000000000000000000f1,PU,Guinea-Bissau,10.97945367878064,1331132.9482045895,397709.4429934828,480390.49198869,453033.01322241686,4444.572149375865,3712.205242967179,729.9721491378732,2.3947572708129883,393997.23775051563,479660.5198395521,453030.61846514605,542219.1318933128,131426.07365302436,124123.83899328813,286669.2192470003,19877.606797135544,8621.329633403531,11244.466175305803,11.810988426208496,122804.74401962083,112879.37281798232,286657.4082585741,Africa,
000000000000000000f2,SL,Sierra Leone,0.9433994010463131,4026613.867008427,1532644.0033621558,1375367.4683541607,1118602.395292111,45093.63002223951,18454.776627804975,22529.84881747567,4109.004576958862,1514189.2267343507,1352837.619536685,1114493.390715152,2411609.5579251735,867780.2279119217,767465.035489936,776364.2945233157,25478.731670292334,12687.781798855724,11679.69662042351,1111.2532510131011,855092.4461130659,755785.3388695125,775253.0412723026,Africa,
000000000000000000f3,LI,Liberia,1.2484475270032875,2892476.4267354924,1401531.3722355543,650958.2869269215,839986.7675730167,6960.859118259616,1565.1628797634175,121.72245951820823,5273.97377897799,1399966.2093557909,650836.5644674032,834712.7937940387,1608944.2992242887,657093.2165432153,268007.31558842736,683843.767092646,4833.97409414022,408.4536254296526,73.83715930452533,4351.683309406042,656684.7629177857,267933.4784291228,679492.0837832399,Africa,
000000000000000000f4,BN,Benin,3.248638737070914,6961331.251597399,1075607.3804028868,2895231.4099162333,2990492.461278279,53310.22659069952,5057.926274160489,27893.393455789184,20358.90686074985,1070549.4541287264,2867338.0164604443,2970133.554417529,3956069.0868204185,919285.5626355702,1555653.5621247697,1481129.9620600783,98420.03482768443,19054.771881631495,55069.8845844531,24295.37836159982,900230.7907539387,1500583.6775403165,1456834.5836984785,Africa,
000000000000000000f5,NI,Nigeria,2.567206966720428,1.2449250113803363E8,1.4924642150059849E7,4.272924245843314E7,6.683861652954065E7,1270868.1307209772,210572.21891335305,773986.1422022183,286309.76960540575,1.4714069931146495E7,4.1955256316230915E7,6.6552306759935245E7,6.010049270612807E7,1.1166940379235826E7,2.0862789868836354E7,2.807076245805589E7,1575056.7704201355,355610.466424974,1017043.6269794042,202402.67701575736,1.0811329912810853E7,1.984574624185695E7,2.7868359781040132E7,Africa,
000000000000000000f6,CM,Cameroon,1.7771236952948835,1.5871036877826825E7,3005804.4119343106,4680265.738528578,8184966.727363937,155004.80643486077,37798.059952472526,35073.477534293444,82133.2689480948,2968006.3519818382,4645192.260994284,8102833.458415842,7314129.378062864,1396642.6930612233,1430721.3710099775,4486765.313991663,126946.3329625738,37651.99974213838,44483.8444379078,44810.48878252763,1358990.6933190848,1386237.5265720696,4441954.825209135,Africa,
000000000000000000f7,EK,Equatorial Guinea,0.0,517320.4433388036,243304.96960432938,103445.32166601246,170570.15206846176,0.0,0.0,0.0,0.0,243304.96960432938,103445.32166601246,170570.15206846176,300411.2601620051,77695.48934659339,38099.02359702556,184616.74721838615,0.0,0.0,0.0,0.0,77695.48934659339,38099.02359702556,184616.74721838615,Africa,
000000000000000000f8,TP,Sao Tome & Principe,0.0,125728.31034752974,24650.57621628089,17736.30216043115,83341.4319708177,0.0,0.0,0.0,0.0,24650.57621628089,17736.30216043115,83341.4319708177,50336.4940557344,11840.389381177834,8684.942958764826,29811.161715791743,0.0,0.0,0.0,0.0,11840.389381177834,8684.942958764826,29811.161715791743,Africa,
000000000000000000f9,GB,Gabon,0.0,1219002.914721609,344242.1613514441,274020.39310415427,600740.3602660109,0.0,0.0,0.0,0.0,344242.1613514441,274020.39310415427,600740.3602660109,488276.41816599976,147256.46403582423,124569.37768873223,216450.57644144332,0.0,0.0,0.0,0.0,147256.46403582423,124569.37768873223,216450.57644144332,Africa,
000000000000000000fa,CF,Rep of the Congo,14.620750846854614,3092225.651157108,656877.8557814861,336626.2159427679,2098721.579432854,3733.0461932398966,561.3768276896692,4.272495802491903,3167.3968697477353,656316.4789537964,336621.9434469654,2095554.1825631063,1556276.3767698472,461604.6617525192,324258.2300240436,770413.4849932843,27469.36290897875,2736.1895395715333,610.4641873762012,24122.709182031016,458868.4722129477,323647.7658366674,746290.7758112533,Africa,
000000000000000000fb,CT,Central African Rep,4.046309119361344,3777797.98302167,1283325.7917977972,1666448.707147664,828023.4840762088,40307.69917396812,1782.2983261914678,796.6618046554865,37728.73904312116,1281543.4934716057,1665652.0453430084,790294.7450330877,1225873.2953389564,463232.9588081863,447002.02641972475,315638.3101110455,52924.15350783433,5134.211515752492,361.8386834836474,47428.10330859819,458098.7472924338,446640.1877362411,268210.2068024473,Africa,
000000000000000000fc,CG,Dem Rep of the Congo,2.597448190704014,4.834306411361025E7,1.3182432093361573E7,1.4108228495159991E7,2.1052403525088686E7,44010.6488812155,16782.300007620415,15124.953581688143,12103.395291906945,1.3165649793353952E7,1.4093103541578302E7,2.104030012979678E7,2.9404099824247085E7,7731814.9634595215,8952654.593378607,1.2719630267408954E7,69530.98475782009,33130.115435265725,19627.17641161819,16773.692910936166,7698684.848024256,8933027.41696699,1.2702856574498018E7,Africa,
0000000000000000003e,HK,Hong Kong,1.2010256929866028,5945602.730147381,30318.19734181697,145055.3222223269,5770229.210583237,1009211.3895535734,1781.4562731935844,12308.039597460063,995121.8936829198,28536.741068623385,132747.28262486684,4775107.316900318,479895.904245883,3693.392739877684,7915.404795926085,468287.10671007924,97833.05094302997,197.47951689671507,2781.215712506192,94854.35571362707,3495.913222980969,5134.189083419893,373432.7509964522,E Asia,
0000000000000000003f,MC,Macau,0.9042970512833953,383380.7095554889,0.8103974706986371,0.0,383379.8991580182,232979.96630049034,0.8103974706986371,0.0,232979.15590301965,0.0,0.0,150400.74325499852,106413.50297642828,0.892090362661025,0.0,106412.61088606562,58478.49346948045,0.892090362661025,0.0,58477.60137911778,0.0,0.0,47935.00950694784,E Asia,
00000000000000000040,TW,Taiwan,1.6719193688591507,2.390426388567418E7,1167838.6411654886,4361829.191404549,1.837459605310414E7,26204.93159774413,9338.009848748809,10948.356052094208,5918.565696901112,1158500.6313167398,4350880.835352455,1.8368677487407237E7,1581967.7261828997,37458.80363693374,-48607.480691160396,1593116.4032371263,2899.483249594833,1266.2882567838565,1596.4272474229622,36.76774538801432,36192.51538014989,-50203.90793858336,1593079.6354917383,E Asia,
00000000000000000041,UU,Senkakus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E Asia,
00000000000000000042,JA,Japan,9.853491887017508,1.5128104008924013E8,1.2528206955162369E7,3.485228275311577E7,1.0390055038096198E8,250325.3315996312,6751.45632861361,20813.17441332589,222760.70085769173,1.2521455498833755E7,3.483146957870245E7,1.0367778968010429E8,846010.0071436116,-254168.54221621228,-1106427.198193393,2206605.7475532168,13793.864704437314,-345.8502561018564,2454.7421540339783,11684.972806505191,-253822.69196011042,-1108881.940347427,2194920.7747467114,E Asia,
