system:index,cc,country,fpop_rate,p2000,p2000_a_1,p2000_a_2,p2000_a_3,p2000_f,p2000_f_1,p2000_f_2,p2000_f_3,p2000_nf_1,p2000_nf_2,p2000_nf_3,pdelt,pdelt_a_1,pdelt_a_2,pdelt_a_3,pdelt_f,pdelt_f_1,pdelt_f_2,pdelt_f_3,pdelt_nf_1,pdelt_nf_2,pdelt_nf_3,region,.geo
0000000000000000000d,RO,Romania,-0.3522032188842466,3.1696892570127077E7,1.4343914839689085E7,7844546.538453862,9508431.191984128,144054.42709044454,46273.4002029435,65020.789123155424,32760.237764345606,1.4297641439486142E7,7779525.749330707,9475670.954219783,-3803259.3172196555,-2589148.3691253196,-178393.82254254218,-1035717.1255517937,6087.783235612578,10865.431784468683,-3524.351212687913,-1253.297336168192,-2600013.8009097883,-174869.47132985428,-1034463.8282156255,Europe,
0000000000000000000e,MD,Moldova,-3.753456787661644,6180262.52874107,2479056.2216316964,2265170.143372303,1436036.163737071,18515.163824613777,8518.215735795617,5562.844401531784,4434.103687286377,2470538.005895901,2259607.298970771,1431602.0600497846,-200326.90611825173,-53576.41569187058,-64548.09927801279,-82202.39114836836,2252.6376551018116,241.42912786862524,359.05973690349185,1652.1487903296947,-53817.844819739206,-64907.15901491629,-83854.53993869806,Europe,
00000000000000000011,RS,Russia,0.9641597771811302,1.2912129813943652E7,4091064.7555062063,4120153.567897355,4700911.490540091,1105372.4334452832,155358.7653515524,231934.14065345612,718079.5274402746,3935705.990154654,3888219.427243899,3982831.9630998163,-1339999.3552043568,-365333.08763430064,-643459.5059442462,-331206.76162581006,-110602.34754618989,-21048.48252180642,-41213.35171772641,-48340.51330665707,-344284.6051124942,-602246.1542265197,-282866.248319153,Europe,
00000000000000000012,FI,Finland,-1.167885647491607,1.0797214640696762E7,3807358.6116100866,4267986.00805452,2721870.0210321555,138255.8460318076,32625.336884610588,85919.35989430547,19711.14925289154,3774733.2747254763,4182066.6481602145,2702158.871779264,640870.6567793279,-49629.527802571596,207453.92692790466,483046.25765399495,-9583.90450551598,-3806.6787832812843,-8995.782571118325,3218.556848883629,-45822.84901929031,216449.70949902298,479827.7008051113,Europe,
00000000000000000013,NO,Norway,0.0,8694832.357116293,3829296.5901433895,3027904.555024396,1837631.211948507,0.0,0.0,0.0,0.0,3829296.5901433895,3027904.555024396,1837631.211948507,1317017.9386743165,329162.7126967324,519019.61495373014,468835.611023854,0.0,0.0,0.0,0.0,329162.7126967324,519019.61495373014,468835.611023854,Europe,
00000000000000000099,AN,Andorra,0.0,88302.80761387681,15869.646063081143,72433.16155079566,0.0,0.0,0.0,0.0,0.0,15869.646063081143,72433.16155079566,0.0,6795.194946987556,10432.424689700829,-3637.2297427132726,0.0,0.0,0.0,0.0,0.0,10432.424689700829,-3637.2297427132726,0.0,Europe,
0000000000000000009a,IT,Italy,1.7335929438108013,7.732781768640056E7,1.8479476816216316E7,3.064051183454924E7,2.8207829035635E7,1819.8413296786887,492.3178408392212,53.203619562410836,1274.3198692770566,1.8478984498375475E7,3.064045863092968E7,2.8206554715765722E7,3757588.9495824985,1262272.3811354984,2304891.8087461623,190424.759700838,153.3042414636333,162.3629446054535,-2.6787817251448542,-6.379921416675343,1262110.0181908929,2304894.4875278873,190431.13962225468,Europe,
0000000000000000009b,MN,Monaco,0.0,36355.92384054146,0.0,0.0,36355.92384054146,0.0,0.0,0.0,0.0,0.0,0.0,36355.92384054146,6458.663570180593,0.0,0.0,6458.663570180593,0.0,0.0,0.0,0.0,0.0,0.0,6458.663570180593,Europe,
0000000000000000009c,MT,Malta,0.0,463744.7931569277,17720.392521746544,89294.91633874126,356729.4842964399,0.0,0.0,0.0,0.0,17720.392521746544,89294.91633874126,356729.4842964399,36816.013688731095,8591.261248947767,19876.880594178136,8347.871845605194,0.0,0.0,0.0,0.0,8591.261248947767,19876.880594178136,8347.871845605194,Europe,
0000000000000000009d,SM,San Marino,0.0,38506.9482358015,6868.849034076965,31638.099201724537,0.0,0.0,0.0,0.0,0.0,6868.849034076965,31638.099201724537,0.0,5821.536780359752,1581.6577624316144,4239.879017928138,0.0,0.0,0.0,0.0,0.0,1581.6577624316144,4239.879017928138,0.0,Europe,
0000000000000000009e,VT,Vatican City,-0.0,2259.750778796626,0.0,0.0,2259.750778796626,0.0,0.0,0.0,0.0,0.0,0.0,2259.750778796626,-131.22807450200997,0.0,0.0,-131.22807450200997,0.0,0.0,0.0,0.0,0.0,0.0,-131.22807450200997,Europe,
0000000000000000009f,HR,Croatia,2.416699472346661,6208321.10900223,2572039.2625590675,1976179.633094518,1660102.2133486446,16896.979305245753,14615.985167282997,2187.0337213825765,93.9604165801815,2557423.2773917844,1973992.5993731355,1660008.2529320645,-273609.1256175289,-193774.5100618702,-65753.96353271605,-14080.652022942626,-1799.6503121272137,-1784.2013445107182,14.923380168481685,-30.372347784977332,-191990.3087173595,-65768.88691288453,-14050.279675157648,Europe,
000000000000000000a0,AL,Albania,-0.6026785350368261,4140156.119070679,1745476.8687388024,1221093.9822985237,1173585.2680333527,19229.220129318477,10822.13492196591,4326.207270551779,4080.8779368007886,1734654.7338168365,1216767.775027972,1169504.390096552,-295471.8959751993,-570190.0057009072,-116919.18811076676,391637.29783647467,827.0787371670813,-590.3555142621176,-148.0605641158188,1565.4948155450177,-569599.6501866451,-116771.12754665094,390071.8030209296,Europe,
000000000000000000a1,BK,Bosnia & Herzegovina,16.83136969637476,5297523.352782134,1315645.558821965,2870772.962660338,1111104.8312998312,29329.90814419917,8696.340595738486,16961.715430899792,3671.8521175608917,1306949.2182262265,2853811.247229438,1107432.9791822704,24780.840971844656,35186.3696039842,-44868.59349387561,34463.064861736064,2309.2626051916836,3148.2956482957215,-621.6126884291937,-217.4203546748442,32038.07395568848,-44246.980805446416,34680.48521641091,Europe,
000000000000000000a2,MJ,Montenegro,27.414351187223122,837740.4729957832,224525.5639636182,425921.2794454275,187293.6295867376,1664.0862294180238,1280.3170335390505,383.7691958789732,0.0,223245.24693007913,425537.51024954853,187293.6295867376,16375.90592010047,4416.238156713327,-12441.074964102534,24400.742727489676,891.7633830677432,738.6994308416246,153.06395222611872,0.0,3677.5387258717024,-12594.138916328653,24400.742727489676,Europe,
000000000000000000a3,RI,Serbia,0.49447067211279433,1.1112150441165304E7,4239803.276105526,3485604.795283998,3386742.36977578,68060.18479179533,16985.984578289434,2516.669669089839,48557.53054441605,4222817.291527237,3483088.125614908,3338184.839231364,-1371530.6950258333,-839470.5661501449,-469255.4700472112,-62804.65882847723,-4153.756951130428,-1688.3542373600321,436.6973632965237,-2902.1000770669198,-837782.2119127848,-469692.16741050774,-59902.55875141031,Europe,
000000000000000000a4,GR,Greece,9.400629321965992,1.3831232346378127E7,4344785.372154009,3211129.135978048,6275317.838246071,99243.90154748895,30087.65044965201,19798.324888151557,49357.92620968538,4314697.721704356,3191330.8110898966,6225959.912036385,-7301.205901655609,56772.16313333847,-33565.3625262952,-30508.006508698883,-492.48666620731046,-46.336064986829,69.55068615873654,-515.701287379218,56818.4991983253,-33634.91321245393,-29992.305221319664,Europe,
000000000000000000a5,MK,Macedonia,2.7993523055647334,2709314.0174797713,654235.8350911189,1023559.4488004923,1031518.73358816,17156.223692082494,2076.8167856341906,3592.767520748079,11486.639385700226,652159.0183054848,1019966.6812797443,1020032.0942024598,86232.20791557273,35982.298732295894,29084.630321767778,21165.278861509054,1528.5843934990294,312.58466855164755,464.4517560233362,751.5479689240456,35669.71406374425,28620.17856574444,20413.73089258501,Europe,
000000000000000000a6,KV,Kosovo,0.5396150976667926,2066429.0272604446,521583.4597739129,907436.3171725255,637409.2503140063,4437.514543639496,71.01515307836235,1258.2891854830086,3108.210205078125,521512.44462083455,906178.0279870424,634301.0401089282,497226.663962818,118359.07423445664,229460.75666548716,149406.83306287415,576.1794936337974,160.505911141634,42.369776187231764,373.30380630493164,118198.568323315,229418.38688929993,149033.52925656922,Europe,
000000000000000000a7,BU,Bulgaria,0.6601940229583266,1.0844210816195928E7,4642549.138684397,3420541.9446219327,2781119.7328895973,23645.139643710285,7715.978951694622,13008.192399242893,2920.96829277277,4634833.159732702,3407533.75222269,2778198.7645968245,-1152029.2107630312,-681633.9454081906,-501471.651624764,31076.38626992356,-1658.3607512027834,-41.46373469800392,-2032.757463792339,415.8604472875595,-681592.4816734926,-499438.8941609717,30660.525822636002,Europe,
000000000000000000dd,PO,Portugal (Azores),0.0,299735.67857419816,146226.02102088078,153509.65755331735,0.0,0.0,0.0,0.0,0.0,146226.02102088078,153509.65755331735,0.0,4712.286932261715,-4664.069873656832,9376.356805918547,0.0,0.0,0.0,0.0,0.0,-4664.069873656832,9376.356805918547,0.0,Europe,
000000000000000000e3,PO,Portugal,0.0,1.275709908112604E7,4005063.409381872,4089661.826465676,4662373.845278492,0.0,0.0,0.0,0.0,4005063.409381872,4089661.826465676,4662373.845278492,75690.23962237511,-138194.32664580864,114251.50396884856,99633.06229933519,0.0,0.0,0.0,0.0,-138194.32664580864,114251.50396884856,99633.06229933519,Europe,
000000000000000000e5,GI,Gibraltar,0.0,26280.041227196703,73.46972380993412,4928.290104914646,21278.281398472125,0.0,0.0,0.0,0.0,73.46972380993412,4928.290104914646,21278.281398472125,3954.3577784568656,-9.360314189686493,835.8405514651654,3127.8775411813867,0.0,0.0,0.0,0.0,-9.360314189686493,835.8405514651654,3127.8775411813867,Europe,
000000000000000000e6,SP,Spain,0.0,5.056947588637943E7,1.0977873560781747E7,1.4631770586759033E7,2.495983173883865E7,0.0,0.0,0.0,0.0,1.0977873560781747E7,1.4631770586759033E7,2.495983173883865E7,6328280.243831077,1477130.390997216,1869544.7163631076,2981605.1364707532,0.0,0.0,0.0,0.0,1477130.390997216,1869544.7163631076,2981605.1364707532,Europe,
000000000000000000e7,FR,France,0.0,8.71303589154706E7,3.0076478959712904E7,2.2488992723025903E7,3.45648872327318E7,0.0,0.0,0.0,0.0,3.0076478959712904E7,2.2488992723025903E7,3.45648872327318E7,7219384.0459057065,4497003.069376083,1289679.0093125517,1432701.9672170717,0.0,0.0,0.0,0.0,4497003.069376083,1289679.0093125517,1432701.9672170717,Europe,
000000000000000000fd,SV,Svalbard,0.0,10044.622835103137,10044.622835103137,0.0,0.0,0.0,0.0,0.0,0.0,10044.622835103137,0.0,0.0,4025.0726994205907,4025.0726994205907,0.0,0.0,0.0,0.0,0.0,0.0,4025.0726994205907,0.0,0.0,Europe,
000000000000000000fe,SW,Sweden,0.0,1.6906356948028624E7,5608374.457531833,6645614.939507908,4652367.550988884,0.0,0.0,0.0,0.0,5608374.457531833,6645614.939507908,4652367.550988884,1660413.6605035856,174290.68634691375,479043.05159974936,1007079.9225569225,0.0,0.0,0.0,0.0,174290.68634691375,479043.05159974936,1007079.9225569225,Europe,
000000000000000000ff,DA,Denmark,0.0,9343092.648867782,3505295.6112709865,3309030.381125439,2528766.656471357,0.0,0.0,0.0,0.0,3505295.6112709865,3309030.381125439,2528766.656471357,582991.6931479501,72799.82253231396,137704.44348970344,372487.42712593265,0.0,0.0,0.0,0.0,72799.82253231396,137704.44348970344,372487.42712593265,Europe,
00000000000000000100,EN,Estonia,2.5024211771675904,2704894.5060725617,1081809.5864096326,729985.2442655974,893099.6753973318,56187.959381174885,23355.488486071852,14672.582831655418,18159.888063447615,1058454.0979235608,715312.661433942,874939.7873338842,-168671.42470848537,-164969.39883318855,14944.14428468344,-18646.17015998026,-8767.885060763618,-3359.198569889549,-4781.376918836079,-627.3095720379888,-161610.200263299,19725.521203519518,-18018.860587942272,Europe,
00000000000000000101,LG,Latvia,1.1449283042772682,4300220.801733366,1111558.8606863508,1557412.6982272593,1631249.2428197563,73421.51976864823,27985.435951180923,19332.02389517542,26104.05992229188,1083573.4247351699,1538080.674332084,1605145.1828974644,-727548.4932420066,-132398.09589283742,-297979.4457454146,-297170.9516037546,-14222.398781079162,-8735.483384077686,-3253.147859555843,-2233.7675374456335,-123662.61250875973,-294726.29788585874,-294937.18406630895,Europe,
00000000000000000102,LH,Lithuania,1.0087609044645658,6110478.919380557,1298979.690287642,2430294.183855422,2381205.0452374932,13615.320813627448,2787.4874080731533,4900.653265535831,5927.180140018463,1296192.2028795688,2425393.530589886,2375277.865097475,-1073838.5421081313,-179229.31785916662,-459939.43143928295,-434669.7928096819,-2413.6809274805128,36.020374008163344,-1456.821560156066,-992.8797413326101,-179265.33823317479,-458482.6098791269,-433676.9130683493,Europe,
00000000000000000103,BO,Belarus,2.748180326923108,1.6754085761214672E7,3247735.5185924233,5239235.069547163,8267115.1730750855,287426.3760006255,41822.678678753975,118402.09273512126,127201.60458675027,3205912.8399136695,5120832.976812042,8139913.568488335,-772551.7258154621,-332676.65061178186,-1041601.7479569047,601726.6727532245,-36423.24862637705,-4455.0903253162405,-34255.08485697934,2286.9265559185296,-328221.5602864656,-1007346.6630999254,599439.746197306,Europe,
00000000000000000104,PL,Poland,-0.7642031511850463,6.2096914585693896E7,2.122938631279726E7,2.1872464871273782E7,1.8995063401622847E7,984839.3320751453,222726.91929875925,369568.52010621654,392543.8926701695,2.10066593934985E7,2.1502896351167567E7,1.8602519508952677E7,228859.50915456557,695461.9310996898,220099.19768719835,-686701.6196323226,-2773.7872615820816,32105.623490661063,-7496.456437975885,-27382.954314267263,663356.3076090288,227595.65412517425,-659318.6653180553,Europe,
00000000000000000105,GM,Germany,-4.339509918870402,1.2998173117726085E8,3.627638930461928E7,4.8692697018673085E7,4.5012644853968486E7,202525.7727871188,55669.34277508054,59300.11860716186,87556.31140487641,3.62207199618442E7,4.863339690006592E7,4.492508854256361E7,-2003528.8057573382,-688905.1475183628,-1651225.332215633,336601.67397665756,13546.723213542213,2624.941754223669,-812.299653603626,11734.08111292217,-691530.0892725865,-1650413.0325620293,324867.5928637354,Europe,
00000000000000000106,EZ,Czechia,-1.657488722297741,1.5918600003765643E7,5936207.858469475,6019834.718411346,3962557.4268848207,75847.34398299009,20314.34743158535,37452.37847984865,18080.61807155609,5915893.51103789,5982382.339931497,3944476.8088132646,438026.34930273663,343496.1915559191,32499.149020651137,62031.00872616637,-3459.2848543470777,709.4725476845556,-1998.9929042746753,-2169.764497756958,342786.71900823456,34498.14192492581,64200.77322392333,Europe,
00000000000000000107,LO,Slovakia,8.370408146874897,8152317.821914584,3490834.8285923125,3440676.0105814207,1220806.9827408511,66227.2187199244,21055.50671612851,30348.226347415242,14823.485656380653,3469779.321876184,3410327.7842340055,1205983.4970844705,60444.63764855848,215402.19340517512,-91614.62108972631,-63342.93466689033,4110.170404134249,5711.314520768446,-106.25137089162274,-1494.8927457425743,209690.87888440667,-91508.36971883469,-61848.04192114776,Europe,
00000000000000000108,HU,Hungary,-5.460579762980197,1.5064422213155994E7,5674853.876974603,5584462.48225788,3805105.85392351,55132.51435728422,24220.271269969217,15883.835978054442,15028.407109260559,5650633.6057046335,5568578.646279826,3790077.4468142493,-532547.031580569,-319798.4646640053,-540340.6802312429,327592.11331467924,10642.705470796194,9229.338392786633,-646.987601032446,2060.354679042008,-329027.80305679195,-539693.6926302104,325531.75863563723,Europe,
00000000000000000109,SI,Slovenia,1.5846696423467463,2895000.032587154,1415163.3650997889,1043735.5197653441,436101.1477220212,5548.347384281609,2656.785191609235,2343.157256954791,548.4049357175827,1412506.5799081796,1041392.3625083893,435552.7427863036,108107.85293121044,24322.66379104335,46386.71677142161,37398.47236874548,328.330366909473,345.0175020790003,27.198565071203987,-43.88570024073124,23977.646288964348,46359.51820635041,37442.358068986214,Europe,
0000000000000000010a,AU,Austria,1.1165902098031246,1.1988712119716741E7,5144059.22450356,3254853.4095934816,3589799.4856197,48818.394300831744,16384.25413153781,22312.091720314078,10122.048448979855,5127674.970372022,3232541.3178731673,3579677.43717072,739524.1105726559,73523.42513984704,202283.1743689861,463717.5110638229,3362.4598903723036,2382.533475869592,-387.8166196216628,1367.7430341243744,71140.89166397744,202670.99098860778,462349.7680296985,Europe,
0000000000000000010b,UU,Dragonja River Mouth,9.439220338756988,112.15517709877557,112.15517709877557,0.0,0.0,1.1760603764477897,1.1760603764477897,0.0,0.0,110.97911672232777,0.0,0.0,38.90260278129694,38.90260278129694,0.0,0.0,3.850570464601704,3.850570464601704,0.0,0.0,35.05203231669524,0.0,0.0,Europe,
0000000000000000010c,SZ,Switzerland,0.0,1.0452811418515284E7,2384261.3051564908,4641400.790736426,3427149.3226223676,0.0,0.0,0.0,0.0,2384261.3051564908,4641400.790736426,3427149.3226223676,1652555.459317898,336626.6868894281,824207.7323502045,491721.04007826524,0.0,0.0,0.0,0.0,336626.6868894281,824207.7323502045,491721.04007826524,Europe,
0000000000000000010d,LS,Liechtenstein,0.0,50122.903036861404,9583.503434011825,40539.39960284958,0.0,0.0,0.0,0.0,0.0,9583.503434011825,40539.39960284958,0.0,6085.53467433198,1751.505444961196,4334.0292293707835,0.0,0.0,0.0,0.0,0.0,1751.505444961196,4334.0292293707835,0.0,Europe,
0000000000000000010e,LU,Luxembourg,0.0,671370.0383944402,214382.49907662408,281412.83965291124,175574.69966490488,0.0,0.0,0.0,0.0,214382.49907662408,281412.83965291124,175574.69966490488,201013.14895778184,70171.1271073069,64303.82798558631,66538.19386488863,0.0,0.0,0.0,0.0,70171.1271073069,64303.82798558631,66538.19386488863,Europe,
0000000000000000010f,NL,Netherlands,0.0,2.5782393090020854E7,3978651.0318353483,9038933.113332886,1.276480894485262E7,0.0,0.0,0.0,0.0,3978651.0318353483,9038933.113332886,1.276480894485262E7,1673131.417637277,555310.2037869807,331011.72282270476,786809.4910275914,0.0,0.0,0.0,0.0,555310.2037869807,331011.72282270476,786809.4910275914,Europe,
00000000000000000110,BE,Belgium,0.0,1.6253123607281957E7,3114355.5753260655,7568682.692061679,5570085.339894211,0.0,0.0,0.0,0.0,3114355.5753260655,7568682.692061679,5570085.339894211,1626958.8952420205,504028.2684545062,479992.48044044373,642938.1463470706,0.0,0.0,0.0,0.0,504028.2684545062,479992.48044044373,642938.1463470706,Europe,
00000000000000000111,UK,United Kingdom,0.8026997203147378,9.689720279163668E7,1.3991394918794882E7,2.572108443324496E7,5.718472343959683E7,1440756.5874630809,89027.49292109575,319991.8219570474,1031737.2725849376,1.3902367425873786E7,2.540109261128791E7,5.6152986167011894E7,9522002.849597987,1373292.6497653415,1871537.281652477,6277172.91818017,113647.73707992732,10056.24642519875,18134.248800849407,85457.24185387915,1363236.4033401427,1853403.0328516278,6191715.676326291,Europe,
00000000000000000112,JE,Jersey,0.0,117724.14109445746,14873.78341508652,46914.385431079085,55935.97224829186,0.0,0.0,0.0,0.0,14873.78341508652,46914.385431079085,55935.97224829186,17289.17753801398,2114.2901856276426,5110.919927779516,10063.96742460682,0.0,0.0,0.0,0.0,2114.2901856276426,5110.919927779516,10063.96742460682,Europe,
00000000000000000113,GK,Guernsey,0.0,86596.08669931238,11328.46767236388,75267.6190269485,0.0,0.0,0.0,0.0,0.0,11328.46767236388,75267.6190269485,0.0,1458.7604233465615,-344.7658880692,1803.5263114157615,0.0,0.0,0.0,0.0,0.0,-344.7658880692,1803.5263114157615,0.0,Europe,
00000000000000000114,EI,Ireland,0.0,6320084.654794048,2737861.3031370463,1454763.7064464018,2127459.6452105995,0.0,0.0,0.0,0.0,2737861.3031370463,1454763.7064464018,2127459.6452105995,1399203.0141355947,735503.6708213845,399335.299532632,264364.0437815782,0.0,0.0,0.0,0.0,735503.6708213845,399335.299532632,264364.0437815782,Europe,
00000000000000000115,IM,Isle of Man,1.1603063421245676,127307.25512257672,40005.52306619127,87301.73205638546,0.0,7912.949434915945,180.48653456720652,7732.462900348738,0.0,39825.036531624064,79569.26915603672,0.0,18110.945631426686,4672.249206419659,13438.696425007027,0.0,1306.167967844243,-15.436376357312296,1321.6043442015555,0.0,4687.6855827769705,12117.09208080547,0.0,Europe,
00000000000000000116,FO,Faroe Is,0.0,96580.75118772319,67788.24427151046,28792.506916212737,0.0,0.0,0.0,0.0,0.0,67788.24427151046,28792.506916212737,0.0,3807.8658782210778,2369.2903830621676,1438.57549515891,0.0,0.0,0.0,0.0,0.0,2369.2903830621676,1438.57549515891,0.0,Europe,
00000000000000000117,IC,Iceland,0.0,580455.4207464268,155952.31051866792,95917.40394186259,328585.70628589636,0.0,0.0,0.0,0.0,155952.31051866792,95917.40394186259,328585.70628589636,107448.01683430353,21742.72802570003,30884.439090660515,54820.849717943,0.0,0.0,0.0,0.0,21742.72802570003,30884.439090660515,54820.849717943,Europe,
00000000000000000120,JN,Jan Mayen,0.0,35.77055325067748,35.77055325067748,0.0,0.0,0.0,0.0,0.0,0.0,35.77055325067748,0.0,0.0,14.54377934936145,14.54377934936145,0.0,0.0,0.0,0.0,0.0,0.0,14.54377934936145,0.0,0.0,Europe,
0000000000000000000f,RS,Russia,0.942538558634118,4.989471578350214E7,1.0535845141988887E7,1.812679216467464E7,2.123207847683861E7,2305000.5430975053,493889.5058499161,991796.5882936304,819314.448953959,1.004195563613897E7,1.713499557638101E7,2.041276402788465E7,-3140511.228522322,-446587.8940814256,-1216231.6981167763,-1477691.6363241205,-136746.41686024002,3832.049901575516,-80771.29752593185,-59807.1692358837,-450419.9439830011,-1135460.4005908445,-1417884.4670882367,N Asia,
00000000000000000010,RS,Russia,-1.3152328759053231,5816915.646141134,1441523.1150612137,2185551.9212096157,2189840.609870305,258738.12239217007,72263.18736675863,117126.0449351545,69348.89009025693,1369259.927694455,2068425.8762744612,2120491.719780048,250190.2463046704,187425.94073710826,-11954.311575047926,74718.61714261008,-14636.616270573422,2597.3045442203675,-15175.472710576141,-2058.4481042176485,184828.6361928879,3221.161135528215,76777.06524682773,N Asia,
00000000000000000047,MG,Mongolia,0.4818128094869841,3567246.410146264,1693658.043220039,703654.7733871185,1169933.5935391064,1325.6381305646553,1325.6381305646553,0.0,0.0,1692332.4050894743,703654.7733871185,1169933.5935391064,840452.7729033518,-367847.8900827218,207305.02693321335,1000995.6360528602,150.48164649335195,150.48164649335195,0.0,0.0,-367998.37172921514,207305.02693321335,1000995.6360528602,N Asia,
00000000000000000122,RS,Russia,4.36290497379218,2303775.359846984,1145268.915449634,530496.9210209607,628009.5233763894,108502.01115343338,96010.80331050968,8019.376105763018,4471.831737160683,1049258.1121391242,522477.54491519765,623537.6916392287,-96362.29888127674,-100674.29160636473,32735.936077652226,-28423.943352564238,-19800.700984975156,-17847.362805759367,-1084.9878137856722,-868.3503654301167,-82826.92880060535,33820.923891437895,-27555.59298713412,N Asia,
00000000000000000128,RS,Russia,2.0529607487260035,8130046.269101637,1945655.6909191746,2942944.457383401,3241446.120799062,18413.194538301184,3464.859519904808,12444.9247610569,2503.4102573394775,1942190.8313992699,2930499.5326223443,3238942.7105417224,-973511.6417454102,-169424.28370192813,-353735.6227073878,-450351.73533609434,-4526.452004613833,235.83507396046662,-4573.989932313561,-188.29714626073837,-169660.1187758886,-349161.6327750742,-450163.4381898336,N Asia,
00000000000000000025,MV,Maldives,-0.0,26648.93984841045,16345.577226652418,10303.362621758031,0.0,0.0,0.0,0.0,0.0,16345.577226652418,10303.362621758031,0.0,-748.6160704515219,-867.2210165767767,118.60494612525486,0.0,0.0,0.0,0.0,0.0,-867.2210165767767,118.60494612525486,0.0,S Asia,
00000000000000000049,BT,Bhutan,0.0,710122.5752770804,449297.9456753389,93050.81055904942,167773.81904269205,0.0,0.0,0.0,0.0,449297.9456753389,93050.81055904942,167773.81904269205,235331.64778909605,137747.60402933357,73863.28054327118,23720.763216491312,0.0,0.0,0.0,0.0,137747.60402933357,73863.28054327118,23720.763216491312,S Asia,
0000000000000000004a,UU,Aksai Chin,-0.0,2997.223458574802,2997.223458574802,0.0,0.0,0.0,0.0,0.0,0.0,2997.223458574802,0.0,0.0,-660.3801610032733,-660.3801610032733,0.0,0.0,0.0,0.0,0.0,0.0,-660.3801610032733,0.0,0.0,S Asia,
0000000000000000004f,AF,Afghanistan,0.6145833896560401,2.3886135156838004E7,6731845.311721516,8432207.3360481,8722082.509068387,7230.761488258839,2417.794390618801,4683.755002379417,129.21209526062012,6729427.517330897,8427523.58104572,8721953.296973126,1.5435780178359559E7,2006969.903715877,6533551.968283042,6895258.30636064,2871.7561144290958,885.57316600997,2096.1062057700474,-109.92325735092163,2006084.3305498671,6531455.8620772725,6895368.229617991,S Asia,
00000000000000000050,PK,Pakistan,5.495164574577549,1.6080607846619773E8,1.729080537272442E7,4.714015714646402E7,9.63751159470093E7,849094.3116478843,39525.357832960784,267900.8129213266,541668.1408935969,1.725128001489146E7,4.687225633354269E7,9.58334478061157E7,5.9077305920420304E7,6198142.533585861,2.246774271945933E7,3.041142066737511E7,1714173.8126791543,125921.24022295387,665699.1744955024,922553.397960698,6072221.293362907,2.1802043544963825E7,2.9488867269414414E7,S Asia,
00000000000000000051,UU,Siachen-Saltoro Area,0.0,3.9435633420944214,3.9435633420944214,0.0,0.0,0.0,0.0,0.0,0.0,3.9435633420944214,0.0,0.0,31.513359278440475,31.513359278440475,0.0,0.0,0.0,0.0,0.0,0.0,31.513359278440475,0.0,0.0,S Asia,
00000000000000000052,UU,Demchok Area,0.0,43.501398444248736,43.501398444248736,0.0,0.0,0.0,0.0,0.0,0.0,43.501398444248736,0.0,0.0,14.774068316798173,14.774068316798173,0.0,0.0,0.0,0.0,0.0,0.0,14.774068316798173,0.0,0.0,S Asia,
00000000000000000053,UU,IN-CH Small Disputed Areas,0.0,792.9797276045714,792.9797276045714,0.0,0.0,0.0,0.0,0.0,0.0,792.9797276045714,0.0,0.0,358.1776226701059,358.1776226701059,0.0,0.0,0.0,0.0,0.0,0.0,358.1776226701059,0.0,0.0,S Asia,
00000000000000000054,NP,Nepal,0.0,2.6970006370683055E7,1.3068239908611365E7,1.0996088016866174E7,2905678.445205518,0.0,0.0,0.0,0.0,1.3068239908611365E7,1.0996088016866174E7,2905678.445205518,5381061.32015796,-3609784.530635935,4099743.7440104275,4891102.106783466,0.0,0.0,0.0,0.0,-3609784.530635935,4099743.7440104275,4891102.106783466,S Asia,
00000000000000000055,UU,Kalapani Area,-0.0,62.71997849972666,62.71997849972666,0.0,0.0,0.0,0.0,0.0,0.0,62.71997849972666,0.0,0.0,-62.3914537974104,-62.3914537974104,0.0,0.0,0.0,0.0,0.0,0.0,-62.3914537974104,0.0,0.0,S Asia,
00000000000000000056,UU,Dramana-Shakatoe Area,-0.0,384.23303550222454,384.23303550222454,0.0,0.0,0.0,0.0,0.0,0.0,384.23303550222454,0.0,0.0,-337.8441536720219,-337.8441536720219,0.0,0.0,0.0,0.0,0.0,0.0,-337.8441536720219,0.0,0.0,S Asia,
00000000000000000057,CE,Sri Lanka,0.0,1.8768429298146103E7,5277351.460519457,7274545.40794073,6216532.429685915,0.0,0.0,0.0,0.0,5277351.460519457,7274545.40794073,6216532.429685915,1891263.3871248988,-915380.6854196191,1807578.1815930568,999065.8909514614,0.0,0.0,0.0,0.0,-915380.6854196191,1807578.1815930568,999065.8909514614,S Asia,
000000000000000000d3,IN,India,0.0,1.1431178534935586E9,1.1502773940142474E8,2.94351799618013E8,7.337383144741209E8,0.0,0.0,0.0,0.0,1.1502773940142474E8,2.94351799618013E8,7.337383144741209E8,2.813897220632719E8,3.1576129657968063E7,9.297524944457087E7,1.5683834296073294E8,0.0,0.0,0.0,0.0,3.1576129657968063E7,9.297524944457087E7,1.5683834296073294E8,S Asia,
000000000000000000d4,BG,Bangladesh,0.0,1.4307652885585722E8,7994400.769776132,3.559411827041756E7,9.948800981566352E7,0.0,0.0,0.0,0.0,7994400.769776132,3.559411827041756E7,9.948800981566352E7,3.188014067974432E7,1177882.745213145,8906480.933614504,2.1795777000916675E7,0.0,0.0,0.0,0.0,1177882.745213145,8906480.933614504,2.1795777000916675E7,S Asia,
