country_abbrev,country_name,countrycode,floodpop_ghsl_1,floodpop_ghsl_2,floodpop_ghsl_3,floodpop_gridpop3_1,floodpop_gridpop3_2,floodpop_gridpop3_3,floodpop_hrsl_1,floodpop_hrsl_2,floodpop_hrsl_3,id,world_region,.geo
Bouv. I.,Bouvet Island,BV,0,0,0,0,0,0,0,0,0,,S Atlantic,
S. Ga. & S. Sdwch. Is.,S Georgia & S Sandwich Is,SX,0,0,0,0,0,0,0,0,0,,S Atlantic,
St. Hel.,St Helena,SH,0,0,0,0,0,0,0,0,0,,S Atlantic,
